CODIGO_DISTRITO|CODIGO_SECCION|MESAS_HABILITADAS|MESAS_COMPUTADAS|CODIGO_CATEGORIA|CONTADOR|VALOR
01|01001|522|522|000100000000000|VB|3674
01|01001|522|522|000100000000000|VII|14
01|01001|522|522|000100000000000|VN|1010
01|01001|522|522|000100000000000|VR|62
01|01001|522|522|000201000000000|VB|5192
01|01001|522|522|000201000000000|VII|7
01|01001|522|522|000201000000000|VN|942
01|01001|522|522|000201000000000|VR|60
01|01001|522|522|000301000000000|VB|5447
01|01001|522|522|000301000000000|VII|9
01|01001|522|522|000301000000000|VN|969
01|01001|522|522|000301000000000|VR|64
01|01001|522|522|000501000000000|VB|10106
01|01001|522|522|000501000000000|VII|9
01|01001|522|522|000501000000000|VN|914
01|01001|522|522|000501000000000|VR|61
01|01001|522|522|000801000000000|VB|7009
01|01001|522|522|000801000000000|VII|10
01|01001|522|522|000801000000000|VN|926
01|01001|522|522|000801000000000|VR|60
01|01001|522|522|000901001000000|VB|11457
01|01001|522|522|000901001000000|VII|10
01|01001|522|522|000901001000000|VN|881
01|01001|522|522|000901001000000|VR|66
01|01002|417|417|000100000000000|VB|2493
01|01002|417|417|000100000000000|VII|21
01|01002|417|417|000100000000000|VN|756
01|01002|417|417|000100000000000|VR|39
01|01002|417|417|000201000000000|VB|3384
01|01002|417|417|000201000000000|VII|21
01|01002|417|417|000201000000000|VN|755
01|01002|417|417|000201000000000|VR|43
01|01002|417|417|000301000000000|VB|3208
01|01002|417|417|000301000000000|VII|21
01|01002|417|417|000301000000000|VN|752
01|01002|417|417|000301000000000|VR|43
01|01002|417|417|000501000000000|VB|7474
01|01002|417|417|000501000000000|VII|25
01|01002|417|417|000501000000000|VN|662
01|01002|417|417|000501000000000|VR|47
01|01002|417|417|000801000000000|VB|4377
01|01002|417|417|000801000000000|VII|21
01|01002|417|417|000801000000000|VN|703
01|01002|417|417|000801000000000|VR|44
01|01002|417|417|000901002000000|VB|7845
01|01002|417|417|000901002000000|VII|25
01|01002|417|417|000901002000000|VN|651
01|01002|417|417|000901002000000|VR|65
01|01003|472|472|000100000000000|VB|3790
01|01003|472|472|000100000000000|VII|7
01|01003|472|472|000100000000000|VN|1299
01|01003|472|472|000100000000000|VR|25
01|01003|472|472|000201000000000|VB|5051
01|01003|472|472|000201000000000|VII|6
01|01003|472|472|000201000000000|VN|1262
01|01003|472|472|000201000000000|VR|24
01|01003|472|472|000301000000000|VB|5396
01|01003|472|472|000301000000000|VII|6
01|01003|472|472|000301000000000|VN|1244
01|01003|472|472|000301000000000|VR|24
01|01003|472|472|000501000000000|VB|10027
01|01003|472|472|000501000000000|VII|6
01|01003|472|472|000501000000000|VN|1166
01|01003|472|472|000501000000000|VR|23
01|01003|472|472|000801000000000|VB|7227
01|01003|472|472|000801000000000|VII|6
01|01003|472|472|000801000000000|VN|1171
01|01003|472|472|000801000000000|VR|24
01|01003|472|472|000901003000000|VB|11937
01|01003|472|472|000901003000000|VII|12
01|01003|472|472|000901003000000|VN|1150
01|01003|472|472|000901003000000|VR|29
01|01004|529|529|000100000000000|VB|5801
01|01004|529|529|000100000000000|VII|35
01|01004|529|529|000100000000000|VN|1426
01|01004|529|529|000100000000000|VR|36
01|01004|529|529|000201000000000|VB|8324
01|01004|529|529|000201000000000|VII|36
01|01004|529|529|000201000000000|VN|1349
01|01004|529|529|000201000000000|VR|39
01|01004|529|529|000301000000000|VB|9021
01|01004|529|529|000301000000000|VII|36
01|01004|529|529|000301000000000|VN|1324
01|01004|529|529|000301000000000|VR|32
01|01004|529|529|000501000000000|VB|14203
01|01004|529|529|000501000000000|VII|55
01|01004|529|529|000501000000000|VN|1267
01|01004|529|529|000501000000000|VR|74
01|01004|529|529|000801000000000|VB|11239
01|01004|529|529|000801000000000|VII|34
01|01004|529|529|000801000000000|VN|1277
01|01004|529|529|000801000000000|VR|28
01|01004|529|529|000901004000000|VB|14975
01|01004|529|529|000901004000000|VII|49
01|01004|529|529|000901004000000|VN|1945
01|01004|529|529|000901004000000|VR|61
01|01005|460|460|000100000000000|VB|3810
01|01005|460|460|000100000000000|VII|15
01|01005|460|460|000100000000000|VN|1182
01|01005|460|460|000100000000000|VR|38
01|01005|460|460|000201000000000|VB|4629
01|01005|460|460|000201000000000|VII|13
01|01005|460|460|000201000000000|VN|1153
01|01005|460|460|000201000000000|VR|36
01|01005|460|460|000301000000000|VB|4847
01|01005|460|460|000301000000000|VII|15
01|01005|460|460|000301000000000|VN|1136
01|01005|460|460|000301000000000|VR|38
01|01005|460|460|000501000000000|VB|9280
01|01005|460|460|000501000000000|VII|15
01|01005|460|460|000501000000000|VN|1077
01|01005|460|460|000501000000000|VR|35
01|01005|460|460|000801000000000|VB|6523
01|01005|460|460|000801000000000|VII|15
01|01005|460|460|000801000000000|VN|1072
01|01005|460|460|000801000000000|VR|36
01|01005|460|460|000901005000000|VB|11641
01|01005|460|460|000901005000000|VII|16
01|01005|460|460|000901005000000|VN|1043
01|01005|460|460|000901005000000|VR|39
01|01006|469|468|000100000000000|VB|3968
01|01006|469|468|000100000000000|VII|9
01|01006|469|468|000100000000000|VN|1199
01|01006|469|468|000100000000000|VR|40
01|01006|469|468|000201000000000|VB|4373
01|01006|469|468|000201000000000|VII|8
01|01006|469|468|000201000000000|VN|1156
01|01006|469|468|000201000000000|VR|43
01|01006|469|468|000301000000000|VB|4515
01|01006|469|468|000301000000000|VII|8
01|01006|469|468|000301000000000|VN|1203
01|01006|469|468|000301000000000|VR|37
01|01006|469|468|000501000000000|VB|9094
01|01006|469|468|000501000000000|VII|8
01|01006|469|468|000501000000000|VN|1104
01|01006|469|468|000501000000000|VR|34
01|01006|469|468|000801000000000|VB|5999
01|01006|469|468|000801000000000|VII|8
01|01006|469|468|000801000000000|VN|1106
01|01006|469|468|000801000000000|VR|42
01|01006|469|468|000901006000000|VB|7815
01|01006|469|468|000901006000000|VII|8
01|01006|469|468|000901006000000|VN|1092
01|01006|469|468|000901006000000|VR|43
01|01007|513|513|000100000000000|VB|4631
01|01007|513|513|000100000000000|VII|55
01|01007|513|513|000100000000000|VN|1325
01|01007|513|513|000100000000000|VR|52
01|01007|513|513|000201000000000|VB|5858
01|01007|513|513|000201000000000|VII|60
01|01007|513|513|000201000000000|VN|1253
01|01007|513|513|000201000000000|VR|50
01|01007|513|513|000301000000000|VB|6125
01|01007|513|513|000301000000000|VII|57
01|01007|513|513|000301000000000|VN|1266
01|01007|513|513|000301000000000|VR|54
01|01007|513|513|000501000000000|VB|11554
01|01007|513|513|000501000000000|VII|68
01|01007|513|513|000501000000000|VN|1188
01|01007|513|513|000501000000000|VR|48
01|01007|513|513|000801000000000|VB|8143
01|01007|513|513|000801000000000|VII|60
01|01007|513|513|000801000000000|VN|1204
01|01007|513|513|000801000000000|VR|48
01|01007|513|513|000901007000000|VB|13627
01|01007|513|513|000901007000000|VII|76
01|01007|513|513|000901007000000|VN|1183
01|01007|513|513|000901007000000|VR|68
01|01008|416|416|000100000000000|VB|3792
01|01008|416|416|000100000000000|VII|68
01|01008|416|416|000100000000000|VN|1246
01|01008|416|416|000100000000000|VR|45
01|01008|416|416|000201000000000|VB|5915
01|01008|416|416|000201000000000|VII|50
01|01008|416|416|000201000000000|VN|1115
01|01008|416|416|000201000000000|VR|41
01|01008|416|416|000301000000000|VB|6356
01|01008|416|416|000301000000000|VII|49
01|01008|416|416|000301000000000|VN|1096
01|01008|416|416|000301000000000|VR|42
01|01008|416|416|000501000000000|VB|9711
01|01008|416|416|000501000000000|VII|80
01|01008|416|416|000501000000000|VN|1095
01|01008|416|416|000501000000000|VR|52
01|01008|416|416|000801000000000|VB|7909
01|01008|416|416|000801000000000|VII|55
01|01008|416|416|000801000000000|VN|1075
01|01008|416|416|000801000000000|VR|47
01|01008|416|416|000901008000000|VB|8694
01|01008|416|416|000901008000000|VII|59
01|01008|416|416|000901008000000|VN|1112
01|01008|416|416|000901008000000|VR|51
01|01009|432|432|000100000000000|VB|3818
01|01009|432|432|000100000000000|VII|30
01|01009|432|432|000100000000000|VN|1253
01|01009|432|432|000100000000000|VR|28
01|01009|432|432|000201000000000|VB|5107
01|01009|432|432|000201000000000|VII|28
01|01009|432|432|000201000000000|VN|1176
01|01009|432|432|000201000000000|VR|27
01|01009|432|432|000301000000000|VB|5369
01|01009|432|432|000301000000000|VII|32
01|01009|432|432|000301000000000|VN|1171
01|01009|432|432|000301000000000|VR|26
01|01009|432|432|000501000000000|VB|10069
01|01009|432|432|000501000000000|VII|66
01|01009|432|432|000501000000000|VN|1149
01|01009|432|432|000501000000000|VR|30
01|01009|432|432|000801000000000|VB|7093
01|01009|432|432|000801000000000|VII|33
01|01009|432|432|000801000000000|VN|1163
01|01009|432|432|000801000000000|VR|25
01|01009|432|432|000901009000000|VB|8164
01|01009|432|432|000901009000000|VII|35
01|01009|432|432|000901009000000|VN|1177
01|01009|432|432|000901009000000|VR|33
01|01010|436|435|000100000000000|VB|4031
01|01010|436|435|000100000000000|VII|23
01|01010|436|435|000100000000000|VN|1362
01|01010|436|435|000100000000000|VR|68
01|01010|436|435|000201000000000|VB|4828
01|01010|436|435|000201000000000|VII|26
01|01010|436|435|000201000000000|VN|1301
01|01010|436|435|000201000000000|VR|54
01|01010|436|435|000301000000000|VB|5224
01|01010|436|435|000301000000000|VII|29
01|01010|436|435|000301000000000|VN|1293
01|01010|436|435|000301000000000|VR|64
01|01010|436|435|000501000000000|VB|10050
01|01010|436|435|000501000000000|VII|42
01|01010|436|435|000501000000000|VN|1243
01|01010|436|435|000501000000000|VR|82
01|01010|436|435|000801000000000|VB|7082
01|01010|436|435|000801000000000|VII|27
01|01010|436|435|000801000000000|VN|1259
01|01010|436|435|000801000000000|VR|69
01|01010|436|435|000901010000000|VB|8795
01|01010|436|435|000901010000000|VII|31
01|01010|436|435|000901010000000|VN|1241
01|01010|436|435|000901010000000|VR|80
01|01011|503|502|000100000000000|VB|4363
01|01011|503|502|000100000000000|VII|21
01|01011|503|502|000100000000000|VN|1541
01|01011|503|502|000100000000000|VR|42
01|01011|503|502|000201000000000|VB|5017
01|01011|503|502|000201000000000|VII|20
01|01011|503|502|000201000000000|VN|1480
01|01011|503|502|000201000000000|VR|36
01|01011|503|502|000301000000000|VB|5246
01|01011|503|502|000301000000000|VII|20
01|01011|503|502|000301000000000|VN|1459
01|01011|503|502|000301000000000|VR|36
01|01011|503|502|000501000000000|VB|10778
01|01011|503|502|000501000000000|VII|20
01|01011|503|502|000501000000000|VN|1387
01|01011|503|502|000501000000000|VR|35
01|01011|503|502|000801000000000|VB|7236
01|01011|503|502|000801000000000|VII|20
01|01011|503|502|000801000000000|VN|1367
01|01011|503|502|000801000000000|VR|36
01|01011|503|502|000901011000000|VB|9042
01|01011|503|502|000901011000000|VII|20
01|01011|503|502|000901011000000|VN|1378
01|01011|503|502|000901011000000|VR|44
01|01012|554|553|000100000000000|VB|4720
01|01012|554|553|000100000000000|VII|27
01|01012|554|553|000100000000000|VN|1527
01|01012|554|553|000100000000000|VR|33
01|01012|554|553|000201000000000|VB|5391
01|01012|554|553|000201000000000|VII|22
01|01012|554|553|000201000000000|VN|1499
01|01012|554|553|000201000000000|VR|34
01|01012|554|553|000301000000000|VB|5684
01|01012|554|553|000301000000000|VII|23
01|01012|554|553|000301000000000|VN|1502
01|01012|554|553|000301000000000|VR|34
01|01012|554|553|000501000000000|VB|11447
01|01012|554|553|000501000000000|VII|30
01|01012|554|553|000501000000000|VN|1480
01|01012|554|553|000501000000000|VR|35
01|01012|554|553|000801000000000|VB|7685
01|01012|554|553|000801000000000|VII|32
01|01012|554|553|000801000000000|VN|1421
01|01012|554|553|000801000000000|VR|36
01|01012|554|553|000901012000000|VB|14074
01|01012|554|553|000901012000000|VII|43
01|01012|554|553|000901012000000|VN|1377
01|01012|554|553|000901012000000|VR|37
01|01013|640|640|000100000000000|VB|4895
01|01013|640|640|000100000000000|VII|16
01|01013|640|640|000100000000000|VN|1410
01|01013|640|640|000100000000000|VR|36
01|01013|640|640|000201000000000|VB|5734
01|01013|640|640|000201000000000|VII|13
01|01013|640|640|000201000000000|VN|1374
01|01013|640|640|000201000000000|VR|33
01|01013|640|640|000301000000000|VB|5837
01|01013|640|640|000301000000000|VII|14
01|01013|640|640|000301000000000|VN|1382
01|01013|640|640|000301000000000|VR|49
01|01013|640|640|000501000000000|VB|11745
01|01013|640|640|000501000000000|VII|14
01|01013|640|640|000501000000000|VN|1283
01|01013|640|640|000501000000000|VR|31
01|01013|640|640|000801000000000|VB|7528
01|01013|640|640|000801000000000|VII|12
01|01013|640|640|000801000000000|VN|1324
01|01013|640|640|000801000000000|VR|32
01|01013|640|640|000901013000000|VB|13771
01|01013|640|640|000901013000000|VII|13
01|01013|640|640|000901013000000|VN|1249
01|01013|640|640|000901013000000|VR|37
01|01014|615|615|000100000000000|VB|4102
01|01014|615|615|000100000000000|VII|26
01|01014|615|615|000100000000000|VN|1222
01|01014|615|615|000100000000000|VR|39
01|01014|615|615|000201000000000|VB|5106
01|01014|615|615|000201000000000|VII|21
01|01014|615|615|000201000000000|VN|1260
01|01014|615|615|000201000000000|VR|32
01|01014|615|615|000301000000000|VB|5333
01|01014|615|615|000301000000000|VII|21
01|01014|615|615|000301000000000|VN|1253
01|01014|615|615|000301000000000|VR|35
01|01014|615|615|000501000000000|VB|10680
01|01014|615|615|000501000000000|VII|22
01|01014|615|615|000501000000000|VN|1137
01|01014|615|615|000501000000000|VR|34
01|01014|615|615|000801000000000|VB|6911
01|01014|615|615|000801000000000|VII|22
01|01014|615|615|000801000000000|VN|1157
01|01014|615|615|000801000000000|VR|32
01|01014|615|615|000901014000000|VB|8231
01|01014|615|615|000901014000000|VII|41
01|01014|615|615|000901014000000|VN|1130
01|01014|615|615|000901014000000|VR|40
01|01015|485|485|000100000000000|VB|4509
01|01015|485|485|000100000000000|VII|16
01|01015|485|485|000100000000000|VN|1358
01|01015|485|485|000100000000000|VR|61
01|01015|485|485|000201000000000|VB|4951
01|01015|485|485|000201000000000|VII|17
01|01015|485|485|000201000000000|VN|1345
01|01015|485|485|000201000000000|VR|59
01|01015|485|485|000301000000000|VB|5209
01|01015|485|485|000301000000000|VII|18
01|01015|485|485|000301000000000|VN|1345
01|01015|485|485|000301000000000|VR|57
01|01015|485|485|000501000000000|VB|9665
01|01015|485|485|000501000000000|VII|16
01|01015|485|485|000501000000000|VN|1271
01|01015|485|485|000501000000000|VR|58
01|01015|485|485|000801000000000|VB|6843
01|01015|485|485|000801000000000|VII|17
01|01015|485|485|000801000000000|VN|1254
01|01015|485|485|000801000000000|VR|59
01|01015|485|485|000901015000000|VB|9065
01|01015|485|485|000901015000000|VII|19
01|01015|485|485|000901015000000|VN|1300
01|01015|485|485|000901015000000|VR|74
02|000602000010000|13048|12721|000602000010000|CSCCC|2407
02|000602000010000|13048|12721|000602000010000|VB|228348
02|000602000010000|13048|12721|000602000010000|VII|1867
02|000602000010000|13048|12721|000602000010000|VN|20801
02|000602000010000|13048|12721|000602000010000|VR|1379
02|000602000040000|1600|1596|000602000040000|CSCCC|389
02|000602000040000|1600|1596|000602000040000|VB|29839
02|000602000040000|1600|1596|000602000040000|VII|64
02|000602000040000|1600|1596|000602000040000|VN|2349
02|000602000040000|1600|1596|000602000040000|VR|61
02|000602000050000|3608|3590|000602000050000|CSCCC|781
02|000602000050000|3608|3590|000602000050000|VB|81821
02|000602000050000|3608|3590|000602000050000|VII|442
02|000602000050000|3608|3590|000602000050000|VN|7364
02|000602000050000|3608|3590|000602000050000|VR|322
02|000602000070000|833|830|000602000070000|CSCCC|245
02|000602000070000|833|830|000602000070000|VB|19985
02|000602000070000|833|830|000602000070000|VII|29
02|000602000070000|833|830|000602000070000|VN|1559
02|000602000070000|833|830|000602000070000|VR|60
02|000702000020000|1825|1813|000702000020000|CSCCC|374
02|000702000020000|1825|1813|000702000020000|VB|40912
02|000702000020000|1825|1813|000702000020000|VII|103
02|000702000020000|1825|1813|000702000020000|VN|2790
02|000702000020000|1825|1813|000702000020000|VR|88
02|000702000030000|13187|13062|000702000030000|CSCCC|2786
02|000702000030000|13187|13062|000702000030000|VB|235231
02|000702000030000|13187|13062|000702000030000|VII|2610
02|000702000030000|13187|13062|000702000030000|VN|18849
02|000702000030000|13187|13062|000702000030000|VR|1092
02|000702000060000|1920|1918|000702000060000|CSCCC|654
02|000702000060000|1920|1918|000702000060000|VB|46300
02|000702000060000|1920|1918|000702000060000|VII|237
02|000702000060000|1920|1918|000702000060000|VN|3813
02|000702000060000|1920|1918|000702000060000|VR|141
02|000702000080000|1683|1636|000702000080000|CSCCC|493
02|000702000080000|1683|1636|000702000080000|VB|21090
02|000702000080000|1683|1636|000702000080000|VII|236
02|000702000080000|1683|1636|000702000080000|VN|2993
02|000702000080000|1683|1636|000702000080000|VR|207
02|02001|46|46|000100000000000|CSCCC|20
02|02001|46|46|000100000000000|VB|527
02|02001|46|46|000100000000000|VII|0
02|02001|46|46|000100000000000|VN|64
02|02001|46|46|000100000000000|VR|1
02|02001|46|46|000302000000000|CSCCC|12
02|02001|46|46|000302000000000|VB|948
02|02001|46|46|000302000000000|VII|2
02|02001|46|46|000302000000000|VN|63
02|02001|46|46|000302000000000|VR|1
02|02001|46|46|000402000000000|CSCCC|12
02|02001|46|46|000402000000000|VB|795
02|02001|46|46|000402000000000|VII|3
02|02001|46|46|000402000000000|VN|62
02|02001|46|46|000402000000000|VR|1
02|02001|46|46|001002001000000|CSCCC|12
02|02001|46|46|001002001000000|VB|628
02|02001|46|46|001002001000000|VII|3
02|02001|46|46|001002001000000|VN|61
02|02001|46|46|001002001000000|VR|1
02|02002|30|30|000100000000000|CSCCC|21
02|02002|30|30|000100000000000|VB|421
02|02002|30|30|000100000000000|VII|1
02|02002|30|30|000100000000000|VN|19
02|02002|30|30|000100000000000|VR|0
02|02002|30|30|000302000000000|CSCCC|21
02|02002|30|30|000302000000000|VB|703
02|02002|30|30|000302000000000|VII|1
02|02002|30|30|000302000000000|VN|21
02|02002|30|30|000302000000000|VR|0
02|02002|30|30|000402000000000|CSCCC|21
02|02002|30|30|000402000000000|VB|609
02|02002|30|30|000402000000000|VII|1
02|02002|30|30|000402000000000|VN|20
02|02002|30|30|000402000000000|VR|0
02|02002|30|30|001002002000000|CSCCC|19
02|02002|30|30|001002002000000|VB|478
02|02002|30|30|001002002000000|VII|1
02|02002|30|30|001002002000000|VN|20
02|02002|30|30|001002002000000|VR|0
02|02003|1294|1290|000100000000000|CSCCC|183
02|02003|1294|1290|000100000000000|VB|9587
02|02003|1294|1290|000100000000000|VII|80
02|02003|1294|1290|000100000000000|VN|2423
02|02003|1294|1290|000100000000000|VR|93
02|02003|1294|1290|000302000000000|CSCCC|260
02|02003|1294|1290|000302000000000|VB|24367
02|02003|1294|1290|000302000000000|VII|79
02|02003|1294|1290|000302000000000|VN|2530
02|02003|1294|1290|000302000000000|VR|94
02|02003|1294|1290|000402000000000|CSCCC|261
02|02003|1294|1290|000402000000000|VB|19237
02|02003|1294|1290|000402000000000|VII|115
02|02003|1294|1290|000402000000000|VN|2432
02|02003|1294|1290|000402000000000|VR|95
02|02003|1294|1290|001002003000000|CSCCC|285
02|02003|1294|1290|001002003000000|VB|22566
02|02003|1294|1290|001002003000000|VII|117
02|02003|1294|1290|001002003000000|VN|2500
02|02003|1294|1290|001002003000000|VR|98
02|02004|860|854|000100000000000|CSCCC|260
02|02004|860|854|000100000000000|VB|5342
02|02004|860|854|000100000000000|VII|47
02|02004|860|854|000100000000000|VN|1061
02|02004|860|854|000100000000000|VR|36
02|02004|860|854|000302000000000|CSCCC|247
02|02004|860|854|000302000000000|VB|13010
02|02004|860|854|000302000000000|VII|45
02|02004|860|854|000302000000000|VN|1055
02|02004|860|854|000302000000000|VR|39
02|02004|860|854|000402000000000|CSCCC|246
02|02004|860|854|000402000000000|VB|10280
02|02004|860|854|000402000000000|VII|56
02|02004|860|854|000402000000000|VN|1058
02|02004|860|854|000402000000000|VR|44
02|02004|860|854|001002004000000|CSCCC|278
02|02004|860|854|001002004000000|VB|14055
02|02004|860|854|001002004000000|VII|56
02|02004|860|854|001002004000000|VN|1086
02|02004|860|854|001002004000000|VR|39
02|02005|60|60|000100000000000|CSCCC|15
02|02005|60|60|000100000000000|VB|713
02|02005|60|60|000100000000000|VII|4
02|02005|60|60|000100000000000|VN|68
02|02005|60|60|000100000000000|VR|0
02|02005|60|60|000302000000000|CSCCC|12
02|02005|60|60|000302000000000|VB|1534
02|02005|60|60|000302000000000|VII|4
02|02005|60|60|000302000000000|VN|58
02|02005|60|60|000302000000000|VR|0
02|02005|60|60|000402000000000|CSCCC|12
02|02005|60|60|000402000000000|VB|1267
02|02005|60|60|000402000000000|VII|4
02|02005|60|60|000402000000000|VN|60
02|02005|60|60|000402000000000|VR|0
02|02005|60|60|001002005000000|CSCCC|8
02|02005|60|60|001002005000000|VB|966
02|02005|60|60|001002005000000|VII|4
02|02005|60|60|001002005000000|VN|60
02|02005|60|60|001002005000000|VR|0
02|02006|173|172|000100000000000|CSCCC|38
02|02006|173|172|000100000000000|VB|1964
02|02006|173|172|000100000000000|VII|5
02|02006|173|172|000100000000000|VN|499
02|02006|173|172|000100000000000|VR|6
02|02006|173|172|000302000000000|CSCCC|61
02|02006|173|172|000302000000000|VB|4300
02|02006|173|172|000302000000000|VII|5
02|02006|173|172|000302000000000|VN|473
02|02006|173|172|000302000000000|VR|6
02|02006|173|172|000402000000000|CSCCC|55
02|02006|173|172|000402000000000|VB|3326
02|02006|173|172|000402000000000|VII|5
02|02006|173|172|000402000000000|VN|465
02|02006|173|172|000402000000000|VR|6
02|02006|173|172|001002006000000|CSCCC|48
02|02006|173|172|001002006000000|VB|2817
02|02006|173|172|001002006000000|VII|6
02|02006|173|172|001002006000000|VN|540
02|02006|173|172|001002006000000|VR|5
02|02007|734|733|000100000000000|CSCCC|197
02|02007|734|733|000100000000000|VB|6835
02|02007|734|733|000100000000000|VII|146
02|02007|734|733|000100000000000|VN|2057
02|02007|734|733|000100000000000|VR|60
02|02007|734|733|000302000000000|CSCCC|197
02|02007|734|733|000302000000000|VB|18791
02|02007|734|733|000302000000000|VII|145
02|02007|734|733|000302000000000|VN|1912
02|02007|734|733|000302000000000|VR|54
02|02007|734|733|000402000000000|CSCCC|196
02|02007|734|733|000402000000000|VB|11670
02|02007|734|733|000402000000000|VII|161
02|02007|734|733|000402000000000|VN|1917
02|02007|734|733|000402000000000|VR|53
02|02007|734|733|001002007000000|CSCCC|200
02|02007|734|733|001002007000000|VB|20982
02|02007|734|733|001002007000000|VII|236
02|02007|734|733|001002007000000|VN|1888
02|02007|734|733|001002007000000|VR|57
02|02008|116|116|000100000000000|CSCCC|24
02|02008|116|116|000100000000000|VB|1512
02|02008|116|116|000100000000000|VII|8
02|02008|116|116|000100000000000|VN|228
02|02008|116|116|000100000000000|VR|2
02|02008|116|116|000302000000000|CSCCC|19
02|02008|116|116|000302000000000|VB|3174
02|02008|116|116|000302000000000|VII|8
02|02008|116|116|000302000000000|VN|214
02|02008|116|116|000302000000000|VR|2
02|02008|116|116|000402000000000|CSCCC|19
02|02008|116|116|000402000000000|VB|2498
02|02008|116|116|000402000000000|VII|8
02|02008|116|116|000402000000000|VN|203
02|02008|116|116|000402000000000|VR|2
02|02008|116|116|001002008000000|CSCCC|19
02|02008|116|116|001002008000000|VB|1784
02|02008|116|116|001002008000000|VII|8
02|02008|116|116|001002008000000|VN|259
02|02008|116|116|001002008000000|VR|3
02|02009|89|89|000100000000000|CSCCC|8
02|02009|89|89|000100000000000|VB|1218
02|02009|89|89|000100000000000|VII|1
02|02009|89|89|000100000000000|VN|182
02|02009|89|89|000100000000000|VR|14
02|02009|89|89|000302000000000|CSCCC|8
02|02009|89|89|000302000000000|VB|2335
02|02009|89|89|000302000000000|VII|1
02|02009|89|89|000302000000000|VN|171
02|02009|89|89|000302000000000|VR|14
02|02009|89|89|000402000000000|CSCCC|8
02|02009|89|89|000402000000000|VB|1942
02|02009|89|89|000402000000000|VII|1
02|02009|89|89|000402000000000|VN|171
02|02009|89|89|000402000000000|VR|15
02|02009|89|89|001002009000000|CSCCC|8
02|02009|89|89|001002009000000|VB|1166
02|02009|89|89|001002009000000|VII|1
02|02009|89|89|001002009000000|VN|201
02|02009|89|89|001002009000000|VR|18
02|02010|75|75|000100000000000|CSCCC|17
02|02010|75|75|000100000000000|VB|742
02|02010|75|75|000100000000000|VII|1
02|02010|75|75|000100000000000|VN|76
02|02010|75|75|000100000000000|VR|2
02|02010|75|75|000302000000000|CSCCC|17
02|02010|75|75|000302000000000|VB|1669
02|02010|75|75|000302000000000|VII|1
02|02010|75|75|000302000000000|VN|71
02|02010|75|75|000302000000000|VR|2
02|02010|75|75|000402000000000|CSCCC|17
02|02010|75|75|000402000000000|VB|1375
02|02010|75|75|000402000000000|VII|1
02|02010|75|75|000402000000000|VN|66
02|02010|75|75|000402000000000|VR|2
02|02010|75|75|001002010000000|CSCCC|17
02|02010|75|75|001002010000000|VB|1054
02|02010|75|75|001002010000000|VII|1
02|02010|75|75|001002010000000|VN|70
02|02010|75|75|001002010000000|VR|2
02|02011|769|760|000100000000000|CSCCC|175
02|02011|769|760|000100000000000|VB|6140
02|02011|769|760|000100000000000|VII|76
02|02011|769|760|000100000000000|VN|828
02|02011|769|760|000100000000000|VR|61
02|02011|769|760|000302000000000|CSCCC|209
02|02011|769|760|000302000000000|VB|16576
02|02011|769|760|000302000000000|VII|75
02|02011|769|760|000302000000000|VN|808
02|02011|769|760|000302000000000|VR|62
02|02011|769|760|000402000000000|CSCCC|187
02|02011|769|760|000402000000000|VB|12269
02|02011|769|760|000402000000000|VII|103
02|02011|769|760|000402000000000|VN|816
02|02011|769|760|000402000000000|VR|66
02|02011|769|760|001002011000000|CSCCC|193
02|02011|769|760|001002011000000|VB|15243
02|02011|769|760|001002011000000|VII|101
02|02011|769|760|001002011000000|VN|880
02|02011|769|760|001002011000000|VR|62
02|02012|233|225|000100000000000|CSCCC|113
02|02012|233|225|000100000000000|VB|1991
02|02012|233|225|000100000000000|VII|18
02|02012|233|225|000100000000000|VN|317
02|02012|233|225|000100000000000|VR|24
02|02012|233|225|000302000000000|CSCCC|156
02|02012|233|225|000302000000000|VB|3711
02|02012|233|225|000302000000000|VII|18
02|02012|233|225|000302000000000|VN|304
02|02012|233|225|000302000000000|VR|22
02|02012|233|225|000402000000000|CSCCC|140
02|02012|233|225|000402000000000|VB|3062
02|02012|233|225|000402000000000|VII|16
02|02012|233|225|000402000000000|VN|301
02|02012|233|225|000402000000000|VR|22
02|02012|233|225|001002012000000|CSCCC|151
02|02012|233|225|001002012000000|VB|3512
02|02012|233|225|001002012000000|VII|17
02|02012|233|225|001002012000000|VN|305
02|02012|233|225|001002012000000|VR|24
02|02013|97|97|000100000000000|CSCCC|47
02|02013|97|97|000100000000000|VB|1006
02|02013|97|97|000100000000000|VII|8
02|02013|97|97|000100000000000|VN|156
02|02013|97|97|000100000000000|VR|13
02|02013|97|97|000302000000000|CSCCC|40
02|02013|97|97|000302000000000|VB|2152
02|02013|97|97|000302000000000|VII|8
02|02013|97|97|000302000000000|VN|160
02|02013|97|97|000302000000000|VR|13
02|02013|97|97|000402000000000|CSCCC|40
02|02013|97|97|000402000000000|VB|1378
02|02013|97|97|000402000000000|VII|8
02|02013|97|97|000402000000000|VN|167
02|02013|97|97|000402000000000|VR|14
02|02013|97|97|001002013000000|CSCCC|40
02|02013|97|97|001002013000000|VB|1393
02|02013|97|97|001002013000000|VII|8
02|02013|97|97|001002013000000|VN|132
02|02013|97|97|001002013000000|VR|13
02|02014|111|111|000100000000000|CSCCC|25
02|02014|111|111|000100000000000|VB|752
02|02014|111|111|000100000000000|VII|8
