CODIGO_DISTRITO|CODIGO_SECCION|MESAS_HABILITADAS|MESAS_COMPUTADAS|CODIGO_CATEGORIA|CONTADOR|VALOR
01|01001|522|510|000100000000000|VB|3622
01|01001|522|510|000100000000000|VII|14
01|01001|522|510|000100000000000|VN|1000
01|01001|522|510|000100000000000|VR|62
01|01001|522|510|000201000000000|VB|5142
01|01001|522|510|000201000000000|VII|7
01|01001|522|510|000201000000000|VN|934
01|01001|522|510|000201000000000|VR|60
01|01001|522|510|000301000000000|VB|5392
01|01001|522|510|000301000000000|VII|9
01|01001|522|510|000301000000000|VN|961
01|01001|522|510|000301000000000|VR|64
01|01001|522|510|000501000000000|VB|9997
01|01001|522|510|000501000000000|VII|9
01|01001|522|510|000501000000000|VN|907
01|01001|522|510|000501000000000|VR|61
01|01001|522|510|000801000000000|VB|6931
01|01001|522|510|000801000000000|VII|10
01|01001|522|510|000801000000000|VN|918
01|01001|522|510|000801000000000|VR|60
01|01001|522|510|000901001000000|VB|11349
01|01001|522|510|000901001000000|VII|10
01|01001|522|510|000901001000000|VN|873
01|01001|522|510|000901001000000|VR|66
01|01002|417|408|000100000000000|VB|2446
01|01002|417|408|000100000000000|VII|20
01|01002|417|408|000100000000000|VN|745
01|01002|417|408|000100000000000|VR|39
01|01002|417|408|000201000000000|VB|3339
01|01002|417|408|000201000000000|VII|20
01|01002|417|408|000201000000000|VN|746
01|01002|417|408|000201000000000|VR|43
01|01002|417|408|000301000000000|VB|3164
01|01002|417|408|000301000000000|VII|20
01|01002|417|408|000301000000000|VN|743
01|01002|417|408|000301000000000|VR|43
01|01002|417|408|000501000000000|VB|7341
01|01002|417|408|000501000000000|VII|24
01|01002|417|408|000501000000000|VN|652
01|01002|417|408|000501000000000|VR|47
01|01002|417|408|000801000000000|VB|4310
01|01002|417|408|000801000000000|VII|20
01|01002|417|408|000801000000000|VN|693
01|01002|417|408|000801000000000|VR|44
01|01002|417|408|000901002000000|VB|7718
01|01002|417|408|000901002000000|VII|24
01|01002|417|408|000901002000000|VN|642
01|01002|417|408|000901002000000|VR|65
01|01003|472|462|000100000000000|VB|3738
01|01003|472|462|000100000000000|VII|6
01|01003|472|462|000100000000000|VN|1277
01|01003|472|462|000100000000000|VR|25
01|01003|472|462|000201000000000|VB|4997
01|01003|472|462|000201000000000|VII|5
01|01003|472|462|000201000000000|VN|1244
01|01003|472|462|000201000000000|VR|24
01|01003|472|462|000301000000000|VB|5337
01|01003|472|462|000301000000000|VII|5
01|01003|472|462|000301000000000|VN|1226
01|01003|472|462|000301000000000|VR|24
01|01003|472|462|000501000000000|VB|9918
01|01003|472|462|000501000000000|VII|5
01|01003|472|462|000501000000000|VN|1150
01|01003|472|462|000501000000000|VR|23
01|01003|472|462|000801000000000|VB|7154
01|01003|472|462|000801000000000|VII|5
01|01003|472|462|000801000000000|VN|1155
01|01003|472|462|000801000000000|VR|24
01|01003|472|462|000901003000000|VB|11816
01|01003|472|462|000901003000000|VII|11
01|01003|472|462|000901003000000|VN|1134
01|01003|472|462|000901003000000|VR|29
01|01004|529|515|000100000000000|VB|5711
01|01004|529|515|000100000000000|VII|35
01|01004|529|515|000100000000000|VN|1400
01|01004|529|515|000100000000000|VR|36
01|01004|529|515|000201000000000|VB|8190
01|01004|529|515|000201000000000|VII|36
01|01004|529|515|000201000000000|VN|1327
01|01004|529|515|000201000000000|VR|39
01|01004|529|515|000301000000000|VB|8891
01|01004|529|515|000301000000000|VII|36
01|01004|529|515|000301000000000|VN|1301
01|01004|529|515|000301000000000|VR|32
01|01004|529|515|000501000000000|VB|13987
01|01004|529|515|000501000000000|VII|34
01|01004|529|515|000501000000000|VN|1248
01|01004|529|515|000501000000000|VR|73
01|01004|529|515|000801000000000|VB|11067
01|01004|529|515|000801000000000|VII|34
01|01004|529|515|000801000000000|VN|1256
01|01004|529|515|000801000000000|VR|28
01|01004|529|515|000901004000000|VB|14742
01|01004|529|515|000901004000000|VII|48
01|01004|529|515|000901004000000|VN|1903
01|01004|529|515|000901004000000|VR|61
01|01005|460|445|000100000000000|VB|3732
01|01005|460|445|000100000000000|VII|15
01|01005|460|445|000100000000000|VN|1155
01|01005|460|445|000100000000000|VR|36
01|01005|460|445|000201000000000|VB|4523
01|01005|460|445|000201000000000|VII|13
01|01005|460|445|000201000000000|VN|1130
01|01005|460|445|000201000000000|VR|34
01|01005|460|445|000301000000000|VB|4737
01|01005|460|445|000301000000000|VII|14
01|01005|460|445|000301000000000|VN|1112
01|01005|460|445|000301000000000|VR|36
01|01005|460|445|000501000000000|VB|9110
01|01005|460|445|000501000000000|VII|14
01|01005|460|445|000501000000000|VN|1051
01|01005|460|445|000501000000000|VR|33
01|01005|460|445|000801000000000|VB|6395
01|01005|460|445|000801000000000|VII|14
01|01005|460|445|000801000000000|VN|1047
01|01005|460|445|000801000000000|VR|34
01|01005|460|445|000901005000000|VB|11414
01|01005|460|445|000901005000000|VII|15
01|01005|460|445|000901005000000|VN|1019
01|01005|460|445|000901005000000|VR|35
01|01006|469|461|000100000000000|VB|3921
01|01006|469|461|000100000000000|VII|9
01|01006|469|461|000100000000000|VN|1194
01|01006|469|461|000100000000000|VR|40
01|01006|469|461|000201000000000|VB|4333
01|01006|469|461|000201000000000|VII|8
01|01006|469|461|000201000000000|VN|1152
01|01006|469|461|000201000000000|VR|43
01|01006|469|461|000301000000000|VB|4476
01|01006|469|461|000301000000000|VII|8
01|01006|469|461|000301000000000|VN|1198
01|01006|469|461|000301000000000|VR|37
01|01006|469|461|000501000000000|VB|9005
01|01006|469|461|000501000000000|VII|8
01|01006|469|461|000501000000000|VN|1099
01|01006|469|461|000501000000000|VR|34
01|01006|469|461|000801000000000|VB|5946
01|01006|469|461|000801000000000|VII|8
01|01006|469|461|000801000000000|VN|1101
01|01006|469|461|000801000000000|VR|42
01|01006|469|461|000901006000000|VB|7734
01|01006|469|461|000901006000000|VII|8
01|01006|469|461|000901006000000|VN|1087
01|01006|469|461|000901006000000|VR|43
01|01007|513|500|000100000000000|VB|4571
01|01007|513|500|000100000000000|VII|55
01|01007|513|500|000100000000000|VN|1297
01|01007|513|500|000100000000000|VR|52
01|01007|513|500|000201000000000|VB|5805
01|01007|513|500|000201000000000|VII|60
01|01007|513|500|000201000000000|VN|1228
01|01007|513|500|000201000000000|VR|50
01|01007|513|500|000301000000000|VB|6059
01|01007|513|500|000301000000000|VII|57
01|01007|513|500|000301000000000|VN|1242
01|01007|513|500|000301000000000|VR|54
01|01007|513|500|000501000000000|VB|11413
01|01007|513|500|000501000000000|VII|68
01|01007|513|500|000501000000000|VN|1165
01|01007|513|500|000501000000000|VR|48
01|01007|513|500|000801000000000|VB|8057
01|01007|513|500|000801000000000|VII|60
01|01007|513|500|000801000000000|VN|1181
01|01007|513|500|000801000000000|VR|48
01|01007|513|500|000901007000000|VB|13457
01|01007|513|500|000901007000000|VII|76
01|01007|513|500|000901007000000|VN|1161
01|01007|513|500|000901007000000|VR|68
01|01008|416|403|000100000000000|VB|3735
01|01008|416|403|000100000000000|VII|68
01|01008|416|403|000100000000000|VN|1227
01|01008|416|403|000100000000000|VR|45
01|01008|416|403|000201000000000|VB|5827
01|01008|416|403|000201000000000|VII|50
01|01008|416|403|000201000000000|VN|1102
01|01008|416|403|000201000000000|VR|41
01|01008|416|403|000301000000000|VB|6258
01|01008|416|403|000301000000000|VII|49
01|01008|416|403|000301000000000|VN|1083
01|01008|416|403|000301000000000|VR|42
01|01008|416|403|000501000000000|VB|9561
01|01008|416|403|000501000000000|VII|80
01|01008|416|403|000501000000000|VN|1082
01|01008|416|403|000501000000000|VR|52
01|01008|416|403|000801000000000|VB|7791
01|01008|416|403|000801000000000|VII|55
01|01008|416|403|000801000000000|VN|1062
01|01008|416|403|000801000000000|VR|47
01|01008|416|403|000901008000000|VB|8556
01|01008|416|403|000901008000000|VII|59
01|01008|416|403|000901008000000|VN|1099
01|01008|416|403|000901008000000|VR|51
01|01009|432|425|000100000000000|VB|3804
01|01009|432|425|000100000000000|VII|30
01|01009|432|425|000100000000000|VN|1247
01|01009|432|425|000100000000000|VR|28
01|01009|432|425|000201000000000|VB|5086
01|01009|432|425|000201000000000|VII|28
01|01009|432|425|000201000000000|VN|1170
01|01009|432|425|000201000000000|VR|27
01|01009|432|425|000301000000000|VB|5356
01|01009|432|425|000301000000000|VII|32
01|01009|432|425|000301000000000|VN|1167
01|01009|432|425|000301000000000|VR|26
01|01009|432|425|000501000000000|VB|10044
01|01009|432|425|000501000000000|VII|66
01|01009|432|425|000501000000000|VN|1143
01|01009|432|425|000501000000000|VR|30
01|01009|432|425|000801000000000|VB|7074
01|01009|432|425|000801000000000|VII|33
01|01009|432|425|000801000000000|VN|1157
01|01009|432|425|000801000000000|VR|25
01|01009|432|425|000901009000000|VB|8145
01|01009|432|425|000901009000000|VII|35
01|01009|432|425|000901009000000|VN|1151
01|01009|432|425|000901009000000|VR|33
01|01010|436|428|000100000000000|VB|3998
01|01010|436|428|000100000000000|VII|23
01|01010|436|428|000100000000000|VN|1343
01|01010|436|428|000100000000000|VR|66
01|01010|436|428|000201000000000|VB|4778
01|01010|436|428|000201000000000|VII|26
01|01010|436|428|000201000000000|VN|1281
01|01010|436|428|000201000000000|VR|52
01|01010|436|428|000301000000000|VB|5170
01|01010|436|428|000301000000000|VII|29
01|01010|436|428|000301000000000|VN|1273
01|01010|436|428|000301000000000|VR|62
01|01010|436|428|000501000000000|VB|9946
01|01010|436|428|000501000000000|VII|42
01|01010|436|428|000501000000000|VN|1223
01|01010|436|428|000501000000000|VR|80
01|01010|436|428|000801000000000|VB|6999
01|01010|436|428|000801000000000|VII|27
01|01010|436|428|000801000000000|VN|1240
01|01010|436|428|000801000000000|VR|67
01|01010|436|428|000901010000000|VB|8706
01|01010|436|428|000901010000000|VII|31
01|01010|436|428|000901010000000|VN|1222
01|01010|436|428|000901010000000|VR|78
01|01011|503|494|000100000000000|VB|4316
01|01011|503|494|000100000000000|VII|21
01|01011|503|494|000100000000000|VN|1521
01|01011|503|494|000100000000000|VR|42
01|01011|503|494|000201000000000|VB|4951
01|01011|503|494|000201000000000|VII|20
01|01011|503|494|000201000000000|VN|1458
01|01011|503|494|000201000000000|VR|36
01|01011|503|494|000301000000000|VB|5171
01|01011|503|494|000301000000000|VII|20
01|01011|503|494|000301000000000|VN|1436
01|01011|503|494|000301000000000|VR|36
01|01011|503|494|000501000000000|VB|10635
01|01011|503|494|000501000000000|VII|20
01|01011|503|494|000501000000000|VN|1366
01|01011|503|494|000501000000000|VR|35
01|01011|503|494|000801000000000|VB|7143
01|01011|503|494|000801000000000|VII|20
01|01011|503|494|000801000000000|VN|1347
01|01011|503|494|000801000000000|VR|36
01|01011|503|494|000901011000000|VB|8932
01|01011|503|494|000901011000000|VII|20
01|01011|503|494|000901011000000|VN|1358
01|01011|503|494|000901011000000|VR|43
01|01012|554|545|000100000000000|VB|4674
01|01012|554|545|000100000000000|VII|27
01|01012|554|545|000100000000000|VN|1512
01|01012|554|545|000100000000000|VR|33
01|01012|554|545|000201000000000|VB|5345
01|01012|554|545|000201000000000|VII|22
01|01012|554|545|000201000000000|VN|1482
01|01012|554|545|000201000000000|VR|34
01|01012|554|545|000301000000000|VB|5636
01|01012|554|545|000301000000000|VII|23
01|01012|554|545|000301000000000|VN|1484
01|01012|554|545|000301000000000|VR|34
01|01012|554|545|000501000000000|VB|11354
01|01012|554|545|000501000000000|VII|30
01|01012|554|545|000501000000000|VN|1464
01|01012|554|545|000501000000000|VR|35
01|01012|554|545|000801000000000|VB|7623
01|01012|554|545|000801000000000|VII|32
01|01012|554|545|000801000000000|VN|1405
01|01012|554|545|000801000000000|VR|36
01|01012|554|545|000901012000000|VB|13956
01|01012|554|545|000901012000000|VII|43
01|01012|554|545|000901012000000|VN|1362
01|01012|554|545|000901012000000|VR|37
01|01013|640|634|000100000000000|VB|4875
01|01013|640|634|000100000000000|VII|16
01|01013|640|634|000100000000000|VN|1398
01|01013|640|634|000100000000000|VR|34
01|01013|640|634|000201000000000|VB|5712
01|01013|640|634|000201000000000|VII|13
01|01013|640|634|000201000000000|VN|1360
01|01013|640|634|000201000000000|VR|32
01|01013|640|634|000301000000000|VB|5814
01|01013|640|634|000301000000000|VII|14
01|01013|640|634|000301000000000|VN|1368
01|01013|640|634|000301000000000|VR|48
01|01013|640|634|000501000000000|VB|11703
01|01013|640|634|000501000000000|VII|14
01|01013|640|634|000501000000000|VN|1271
01|01013|640|634|000501000000000|VR|30
01|01013|640|634|000801000000000|VB|7496
01|01013|640|634|000801000000000|VII|12
01|01013|640|634|000801000000000|VN|1311
01|01013|640|634|000801000000000|VR|30
01|01013|640|634|000901013000000|VB|13709
01|01013|640|634|000901013000000|VII|13
01|01013|640|634|000901013000000|VN|1238
01|01013|640|634|000901013000000|VR|36
01|01014|615|602|000100000000000|VB|4038
01|01014|615|602|000100000000000|VII|26
01|01014|615|602|000100000000000|VN|1186
01|01014|615|602|000100000000000|VR|38
01|01014|615|602|000201000000000|VB|5032
01|01014|615|602|000201000000000|VII|21
01|01014|615|602|000201000000000|VN|1228
01|01014|615|602|000201000000000|VR|31
01|01014|615|602|000301000000000|VB|5257
01|01014|615|602|000301000000000|VII|21
01|01014|615|602|000301000000000|VN|1220
01|01014|615|602|000301000000000|VR|34
01|01014|615|602|000501000000000|VB|10517
01|01014|615|602|000501000000000|VII|22
01|01014|615|602|000501000000000|VN|1107
01|01014|615|602|000501000000000|VR|33
01|01014|615|602|000801000000000|VB|6813
01|01014|615|602|000801000000000|VII|22
01|01014|615|602|000801000000000|VN|1128
01|01014|615|602|000801000000000|VR|31
01|01014|615|602|000901014000000|VB|8117
01|01014|615|602|000901014000000|VII|41
01|01014|615|602|000901014000000|VN|1101
01|01014|615|602|000901014000000|VR|39
01|01015|485|475|000100000000000|VB|4427
01|01015|485|475|000100000000000|VII|16
01|01015|485|475|000100000000000|VN|1344
01|01015|485|475|000100000000000|VR|61
01|01015|485|475|000201000000000|VB|4882
01|01015|485|475|000201000000000|VII|17
01|01015|485|475|000201000000000|VN|1331
01|01015|485|475|000201000000000|VR|59
01|01015|485|475|000301000000000|VB|5133
01|01015|485|475|000301000000000|VII|18
01|01015|485|475|000301000000000|VN|1329
01|01015|485|475|000301000000000|VR|57
01|01015|485|475|000501000000000|VB|9523
01|01015|485|475|000501000000000|VII|16
01|01015|485|475|000501000000000|VN|1252
01|01015|485|475|000501000000000|VR|58
01|01015|485|475|000801000000000|VB|6738
01|01015|485|475|000801000000000|VII|17
01|01015|485|475|000801000000000|VN|1237
01|01015|485|475|000801000000000|VR|59
01|01015|485|475|000901015000000|VB|8921
01|01015|485|475|000901015000000|VII|19
01|01015|485|475|000901015000000|VN|1280
01|01015|485|475|000901015000000|VR|74
02|000602000010000|13048|11502|000602000010000|CSCCC|2197
02|000602000010000|13048|11502|000602000010000|VB|214641
02|000602000010000|13048|11502|000602000010000|VII|1691
02|000602000010000|13048|11502|000602000010000|VN|19685
02|000602000010000|13048|11502|000602000010000|VR|1333
02|000602000040000|1600|1500|000602000040000|CSCCC|372
02|000602000040000|1600|1500|000602000040000|VB|28817
02|000602000040000|1600|1500|000602000040000|VII|61
02|000602000040000|1600|1500|000602000040000|VN|2270
02|000602000040000|1600|1500|000602000040000|VR|60
02|000602000050000|3608|3277|000602000050000|CSCCC|750
02|000602000050000|3608|3277|000602000050000|VB|76772
02|000602000050000|3608|3277|000602000050000|VII|437
02|000602000050000|3608|3277|000602000050000|VN|6957
02|000602000050000|3608|3277|000602000050000|VR|306
02|000602000070000|833|755|000602000070000|CSCCC|192
02|000602000070000|833|755|000602000070000|VB|19044
02|000602000070000|833|755|000602000070000|VII|26
02|000602000070000|833|755|000602000070000|VN|1407
02|000602000070000|833|755|000602000070000|VR|58
02|000702000020000|1825|1688|000702000020000|CSCCC|372
02|000702000020000|1825|1688|000702000020000|VB|39202
02|000702000020000|1825|1688|000702000020000|VII|84
02|000702000020000|1825|1688|000702000020000|VN|2696
02|000702000020000|1825|1688|000702000020000|VR|85
02|000702000030000|13187|11720|000702000030000|CSCCC|2570
02|000702000030000|13187|11720|000702000030000|VB|220015
02|000702000030000|13187|11720|000702000030000|VII|2177
02|000702000030000|13187|11720|000702000030000|VN|17742
02|000702000030000|13187|11720|000702000030000|VR|1020
02|000702000060000|1920|1799|000702000060000|CSCCC|632
02|000702000060000|1920|1799|000702000060000|VB|44547
02|000702000060000|1920|1799|000702000060000|VII|220
02|000702000060000|1920|1799|000702000060000|VN|3673
02|000702000060000|1920|1799|000702000060000|VR|131
02|000702000080000|1683|1444|000702000080000|CSCCC|458
02|000702000080000|1683|1444|000702000080000|VB|19526
02|000702000080000|1683|1444|000702000080000|VII|216
02|000702000080000|1683|1444|000702000080000|VN|2726
02|000702000080000|1683|1444|000702000080000|VR|195
02|02001|46|44|000100000000000|CSCCC|20
02|02001|46|44|000100000000000|VB|501
02|02001|46|44|000100000000000|VII|0
02|02001|46|44|000100000000000|VN|60
02|02001|46|44|000100000000000|VR|1
02|02001|46|44|000302000000000|CSCCC|12
02|02001|46|44|000302000000000|VB|912
02|02001|46|44|000302000000000|VII|2
02|02001|46|44|000302000000000|VN|60
02|02001|46|44|000302000000000|VR|1
02|02001|46|44|000402000000000|CSCCC|12
02|02001|46|44|000402000000000|VB|767
02|02001|46|44|000402000000000|VII|3
02|02001|46|44|000402000000000|VN|58
02|02001|46|44|000402000000000|VR|1
02|02001|46|44|001002001000000|CSCCC|12
02|02001|46|44|001002001000000|VB|600
02|02001|46|44|001002001000000|VII|3
02|02001|46|44|001002001000000|VN|58
02|02001|46|44|001002001000000|VR|1
02|02002|30|29|000100000000000|CSCCC|19
02|02002|30|29|000100000000000|VB|407
02|02002|30|29|000100000000000|VII|1
02|02002|30|29|000100000000000|VN|19
02|02002|30|29|000100000000000|VR|0
02|02002|30|29|000302000000000|CSCCC|19
02|02002|30|29|000302000000000|VB|683
02|02002|30|29|000302000000000|VII|1
02|02002|30|29|000302000000000|VN|21
02|02002|30|29|000302000000000|VR|0
02|02002|30|29|000402000000000|CSCCC|19
02|02002|30|29|000402000000000|VB|590
02|02002|30|29|000402000000000|VII|1
02|02002|30|29|000402000000000|VN|20
02|02002|30|29|000402000000000|VR|0
02|02002|30|29|001002002000000|CSCCC|17
02|02002|30|29|001002002000000|VB|456
02|02002|30|29|001002002000000|VII|1
02|02002|30|29|001002002000000|VN|20
02|02002|30|29|001002002000000|VR|0
02|02003|1294|1166|000100000000000|CSCCC|183
02|02003|1294|1166|000100000000000|VB|9129
02|02003|1294|1166|000100000000000|VII|78
02|02003|1294|1166|000100000000000|VN|2310
02|02003|1294|1166|000100000000000|VR|85
02|02003|1294|1166|000302000000000|CSCCC|260
02|02003|1294|1166|000302000000000|VB|23314
02|02003|1294|1166|000302000000000|VII|77
02|02003|1294|1166|000302000000000|VN|2400
02|02003|1294|1166|000302000000000|VR|86
02|02003|1294|1166|000402000000000|CSCCC|261
02|02003|1294|1166|000402000000000|VB|18422
02|02003|1294|1166|000402000000000|VII|109
02|02003|1294|1166|000402000000000|VN|2311
02|02003|1294|1166|000402000000000|VR|87
02|02003|1294|1166|001002003000000|CSCCC|285
02|02003|1294|1166|001002003000000|VB|21557
02|02003|1294|1166|001002003000000|VII|111
02|02003|1294|1166|001002003000000|VN|2366
02|02003|1294|1166|001002003000000|VR|90
02|02004|860|780|000100000000000|CSCCC|252
02|02004|860|780|000100000000000|VB|5071
02|02004|860|780|000100000000000|VII|47
02|02004|860|780|000100000000000|VN|1014
02|02004|860|780|000100000000000|VR|34
02|02004|860|780|000302000000000|CSCCC|239
02|02004|860|780|000302000000000|VB|12292
02|02004|860|780|000302000000000|VII|45
02|02004|860|780|000302000000000|VN|1008
02|02004|860|780|000302000000000|VR|36
02|02004|860|780|000402000000000|CSCCC|238
02|02004|860|780|000402000000000|VB|9699
02|02004|860|780|000402000000000|VII|56
02|02004|860|780|000402000000000|VN|1014
02|02004|860|780|000402000000000|VR|42
02|02004|860|780|001002004000000|CSCCC|270
02|02004|860|780|001002004000000|VB|13253
02|02004|860|780|001002004000000|VII|56
02|02004|860|780|001002004000000|VN|1042
02|02004|860|780|001002004000000|VR|37
02|02005|60|55|000100000000000|CSCCC|15
02|02005|60|55|000100000000000|VB|663
02|02005|60|55|000100000000000|VII|4
02|02005|60|55|000100000000000|VN|68
02|02005|60|55|000100000000000|VR|0
02|02005|60|55|000302000000000|CSCCC|12
02|02005|60|55|000302000000000|VB|1461
02|02005|60|55|000302000000000|VII|4
02|02005|60|55|000302000000000|VN|58
02|02005|60|55|000302000000000|VR|0
02|02005|60|55|000402000000000|CSCCC|12
02|02005|60|55|000402000000000|VB|1207
02|02005|60|55|000402000000000|VII|4
02|02005|60|55|000402000000000|VN|60
02|02005|60|55|000402000000000|VR|0
02|02005|60|55|001002005000000|CSCCC|8
02|02005|60|55|001002005000000|VB|923
02|02005|60|55|001002005000000|VII|4
02|02005|60|55|001002005000000|VN|59
02|02005|60|55|001002005000000|VR|0
02|02006|173|157|000100000000000|CSCCC|24
02|02006|173|157|000100000000000|VB|1873
02|02006|173|157|000100000000000|VII|2
02|02006|173|157|000100000000000|VN|460
02|02006|173|157|000100000000000|VR|5
02|02006|173|157|000302000000000|CSCCC|23
02|02006|173|157|000302000000000|VB|4095
02|02006|173|157|000302000000000|VII|2
02|02006|173|157|000302000000000|VN|412
02|02006|173|157|000302000000000|VR|5
02|02006|173|157|000402000000000|CSCCC|23
02|02006|173|157|000402000000000|VB|3159
02|02006|173|157|000402000000000|VII|2
02|02006|173|157|000402000000000|VN|420
02|02006|173|157|000402000000000|VR|5
02|02006|173|157|001002006000000|CSCCC|23
02|02006|173|157|001002006000000|VB|2643
02|02006|173|157|001002006000000|VII|3
02|02006|173|157|001002006000000|VN|486
02|02006|173|157|001002006000000|VR|4
02|02007|734|674|000100000000000|CSCCC|193
02|02007|734|674|000100000000000|VB|6513
02|02007|734|674|000100000000000|VII|140
02|02007|734|674|000100000000000|VN|1959
02|02007|734|674|000100000000000|VR|53
02|02007|734|674|000302000000000|CSCCC|193
02|02007|734|674|000302000000000|VB|17954
02|02007|734|674|000302000000000|VII|139
02|02007|734|674|000302000000000|VN|1817
02|02007|734|674|000302000000000|VR|47
02|02007|734|674|000402000000000|CSCCC|192
02|02007|734|674|000402000000000|VB|11051
02|02007|734|674|000402000000000|VII|154
02|02007|734|674|000402000000000|VN|1823
02|02007|734|674|000402000000000|VR|46
02|02007|734|674|001002007000000|CSCCC|196
02|02007|734|674|001002007000000|VB|19900
02|02007|734|674|001002007000000|VII|227
02|02007|734|674|001002007000000|VN|1793
02|02007|734|674|001002007000000|VR|50
02|02008|116|107|000100000000000|CSCCC|24
02|02008|116|107|000100000000000|VB|1424
02|02008|116|107|000100000000000|VII|8
02|02008|116|107|000100000000000|VN|216
02|02008|116|107|000100000000000|VR|2
02|02008|116|107|000302000000000|CSCCC|19
02|02008|116|107|000302000000000|VB|3014
02|02008|116|107|000302000000000|VII|8
02|02008|116|107|000302000000000|VN|202
02|02008|116|107|000302000000000|VR|2
02|02008|116|107|000402000000000|CSCCC|19
02|02008|116|107|000402000000000|VB|2362
02|02008|116|107|000402000000000|VII|8
02|02008|116|107|000402000000000|VN|191
02|02008|116|107|000402000000000|VR|2
02|02008|116|107|001002008000000|CSCCC|19
02|02008|116|107|001002008000000|VB|1690
02|02008|116|107|001002008000000|VII|8
02|02008|116|107|001002008000000|VN|245
02|02008|116|107|001002008000000|VR|3
02|02009|89|83|000100000000000|CSCCC|8
02|02009|89|83|000100000000000|VB|1158
02|02009|89|83|000100000000000|VII|0
02|02009|89|83|000100000000000|VN|180
02|02009|89|83|000100000000000|VR|14
02|02009|89|83|000302000000000|CSCCC|8
02|02009|89|83|000302000000000|VB|2207
02|02009|89|83|000302000000000|VII|0
02|02009|89|83|000302000000000|VN|169
02|02009|89|83|000302000000000|VR|14
02|02009|89|83|000402000000000|CSCCC|8
02|02009|89|83|000402000000000|VB|1836
02|02009|89|83|000402000000000|VII|0
02|02009|89|83|000402000000000|VN|169
02|02009|89|83|000402000000000|VR|15
02|02009|89|83|001002009000000|CSCCC|8
02|02009|89|83|001002009000000|VB|1113
02|02009|89|83|001002009000000|VII|0
02|02009|89|83|001002009000000|VN|199
02|02009|89|83|001002009000000|VR|18
02|02010|75|70|000100000000000|CSCCC|17
02|02010|75|70|000100000000000|VB|733
02|02010|75|70|000100000000000|VII|1
02|02010|75|70|000100000000000|VN|76
02|02010|75|70|000100000000000|VR|1
02|02010|75|70|000302000000000|CSCCC|17
02|02010|75|70|000302000000000|VB|1646
02|02010|75|70|000302000000000|VII|1
02|02010|75|70|000302000000000|VN|71
02|02010|75|70|000302000000000|VR|1
02|02010|75|70|000402000000000|CSCCC|17
02|02010|75|70|000402000000000|VB|1360
02|02010|75|70|000402000000000|VII|1
02|02010|75|70|000402000000000|VN|66
02|02010|75|70|000402000000000|VR|1
02|02010|75|70|001002010000000|CSCCC|17
02|02010|75|70|001002010000000|VB|1043
02|02010|75|70|001002010000000|VII|1
02|02010|75|70|001002010000000|VN|70
02|02010|75|70|001002010000000|VR|1
02|02011|769|688|000100000000000|CSCCC|170
02|02011|769|688|000100000000000|VB|5823
02|02011|769|688|000100000000000|VII|75
02|02011|769|688|000100000000000|VN|793
02|02011|769|688|000100000000000|VR|61
02|02011|769|688|000302000000000|CSCCC|204
02|02011|769|688|000302000000000|VB|15721
02|02011|769|688|000302000000000|VII|75
02|02011|769|688|000302000000000|VN|772
02|02011|769|688|000302000000000|VR|62
02|02011|769|688|000402000000000|CSCCC|182
02|02011|769|688|000402000000000|VB|11614
02|02011|769|688|000402000000000|VII|96
02|02011|769|688|000402000000000|VN|780
02|02011|769|688|000402000000000|VR|65
02|02011|769|688|001002011000000|CSCCC|188
02|02011|769|688|001002011000000|VB|14382
02|02011|769|688|001002011000000|VII|94
02|02011|769|688|001002011000000|VN|844
02|02011|769|688|001002011000000|VR|62
02|02012|233|206|000100000000000|CSCCC|99
02|02012|233|206|000100000000000|VB|1922
02|02012|233|206|000100000000000|VII|18
02|02012|233|206|000100000000000|VN|300
02|02012|233|206|000100000000000|VR|24
02|02012|233|206|000302000000000|CSCCC|134
02|02012|233|206|000302000000000|VB|3571
02|02012|233|206|000302000000000|VII|18
02|02012|233|206|000302000000000|VN|287
02|02012|233|206|000302000000000|VR|22
02|02012|233|206|000402000000000|CSCCC|119
02|02012|233|206|000402000000000|VB|2948
02|02012|233|206|000402000000000|VII|16
02|02012|233|206|000402000000000|VN|284
02|02012|233|206|000402000000000|VR|22
02|02012|233|206|001002012000000|CSCCC|121
02|02012|233|206|001002012000000|VB|3414
02|02012|233|206|001002012000000|VII|17
02|02012|233|206|001002012000000|VN|288
02|02012|233|206|001002012000000|VR|24
02|02013|97|92|000100000000000|CSCCC|44
02|02013|97|92|000100000000000|VB|989
02|02013|97|92|000100000000000|VII|8
02|02013|97|92|000100000000000|VN|134
02|02013|97|92|000100000000000|VR|12
02|02013|97|92|000302000000000|CSCCC|37
02|02013|97|92|000302000000000|VB|2119
02|02013|97|92|000302000000000|VII|8
02|02013|97|92|000302000000000|VN|135
02|02013|97|92|000302000000000|VR|12
02|02013|97|92|000402000000000|CSCCC|37
02|02013|97|92|000402000000000|VB|1356
02|02013|97|92|000402000000000|VII|8
02|02013|97|92|000402000000000|VN|155
02|02013|97|92|000402000000000|VR|13
02|02013|97|92|001002013000000|CSCCC|37
02|02013|97|92|001002013000000|VB|1377
02|02013|97|92|001002013000000|VII|8
02|02013|97|92|001002013000000|VN|116
02|02013|97|92|001002013000000|VR|12
02|02014|111|106|000100000000000|CSCCC|25
02|02014|111|106|000100000000000|VB|736
02|02014|111|106|000100000000000|VII|8
